OBJECTID,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Permanent_Identifier,FType,FCode,MainPath,InNetwork,VisibilityFilter,Shape_Length,NHDPlusID,VPUID,Enabled
8,125915451,3/9/2012 10:35:22,2,,,1.691000000000000,02060003000924,1,,460,46006,0,1,0,0.017359313765788,10000400028663.000000000000000,0206,1
9,125915465,3/9/2012 10:32:49,2,,,0.860000000000000,02060003007208,1,,460,46006,0,1,0,0.009322155137834,10000400028665.000000000000000,0206,1
793,125920346,6/10/2016 0:00:00,2,00597713,Maidens Choice Run,0.862507300000000,02060003000747,1,,460,46006,0,1,0,0.009174895730247,10000400029110.000000000000000,0206,1
794,125920464,3/9/2012 10:34:39,2,,,0.742000000000000,02060003008352,1,,460,46006,0,1,0,0.006952025546381,10000400029111.000000000000000,0206,1
795,125920361,3/9/2012 10:31:38,2,,,1.015000000000000,02060003008308,1,,460,46006,0,1,0,0.010116658405852,10000400029113.000000000000000,0206,1
796,125920500,6/10/2016 0:00:00,2,00598242,Western Run,0.368875890000000,02060003000791,1,,460,46006,0,1,0,0.004045375485125,10000400029114.000000000000000,0206,1
797,125920490,3/9/2012 10:33:06,2,00598242,Western Run,1.175000000000000,02060003000791,1,,460,46006,0,1,0,0.013474246377304,10000400029115.000000000000000,0206,1
954,81698681,3/9/2012 11:33:41,2,00585498,Little Patuxent River,1.072000000000000,02060006000131,1,,460,46006,0,1,0,0.010693711039123,10000400033054.000000000000000,0206,1
955,125919866,3/9/2012 10:33:30,2,00597875,Patapsco River,0.244000000000000,02060003000248,1,125924170,558,55800,0,1,0,0.002218843219433,10000400033055.000000000000000,0206,1
957,125919845,3/9/2012 10:33:45,2,,,0.053000000000000,02060003008204,1,125919556,558,55800,0,1,0,0.000626426236587,10000400033057.000000000000000,0206,1
958,125915389,3/9/2012 10:31:41,2,,,0.230000000000000,02060003007174,1,,460,46006,0,1,0,0.002595908418011,10000400033058.000000000000000,0206,1
959,125915641,3/9/2012 10:35:25,2,,,0.293000000000000,02060003011138,1,125924143,558,55800,0,1,0,0.003151305372199,10000400033059.000000000000000,0206,1
960,125915639,3/9/2012 10:35:24,2,00585545,Locust Run,0.319000000000000,02060003011141,1,125924143,558,55800,0,1,0,0.003598722232911,10000400033061.000000000000000,0206,1
961,125915654,3/9/2012 10:35:23,2,00595062,North Branch Patapsco River,0.296000000000000,02060003011078,1,125924143,558,55800,0,1,0,0.002968245131087,10000400033062.000000000000000,0206,1
962,125915656,3/9/2012 10:35:34,2,00595062,North Branch Patapsco River,0.946000000000000,02060003011077,1,125924143,558,55800,0,1,0,0.009330544426705,10000400033063.000000000000000,0206,1
1020,125920460,3/9/2012 10:33:33,2,,,0.700000000000000,02060003008349,1,,460,46006,0,1,0,0.007423184862401,10000400028931.000000000000000,0206,1
1021,125920613,3/9/2012 10:34:40,2,,,0.046000000000000,02060003008315,1,125920297,558,55800,0,1,0,0.000418863079610,10000400028932.000000000000000,0206,1
1022,125920614,3/9/2012 10:33:20,2,00597508,Gwynns Falls,0.054000000000000,02060003000194,1,125920297,558,55800,0,1,0,0.000507535007839,10000400028933.000000000000000,0206,1
1023,125920615,3/9/2012 10:33:02,2,,,0.027000000000000,02060003000739,1,125920297,558,55800,0,1,0,0.000316829606748,10000400028934.000000000000000,0206,1
1244,125916250,3/9/2012 10:32:45,2,00592542,Kelly Branch,0.136000000000000,02060003000895,1,125916092,558,55800,0,1,0,0.001381205854939,10000400033983.000000000000000,0206,1
1756,125920360,3/9/2012 10:34:05,2,00597317,Dead Run,3.125000000000000,02060003000740,1,,460,46006,0,1,0,0.032656859300482,10000400024271.000000000000000,0206,1
1757,125920540,3/9/2012 10:33:59,2,00597508,Gwynns Falls,0.182000000000000,02060003000193,1,,460,46006,0,1,0,0.002046048506634,10000400024272.000000000000000,0206,1
1758,125920379,6/10/2016 0:00:00,2,00597508,Gwynns Falls,1.159851510000000,02060003000193,1,,460,46006,0,1,0,0.011608827027670,10000400024273.000000000000000,0206,1
1821,125915925,6/10/2016 0:00:00,2,00593772,Parks Run,1.356244160000000,02060003000935,1,,460,46006,0,1,0,0.014656917780106,10000400024489.000000000000000,0206,1
1944,125916170,3/9/2012 10:32:09,2,00587502,Spring Branch,3.073000000000000,02060003000894,1,,460,46006,0,1,0,0.033549454745141,10000400027910.000000000000000,0206,1
2224,125919755,3/9/2012 10:32:57,2,,,0.474000000000000,02060003008191,1,,460,46003,0,1,0,0.004510482113733,10000400023750.000000000000000,0206,1
2225,125919649,3/9/2012 10:31:38,2,00584689,Granite Branch,0.065000000000000,02060003000513,1,,460,46006,0,1,0,0.000699741555193,10000400023751.000000000000000,0206,1
2226,125919647,3/9/2012 10:33:16,2,,,0.369000000000000,02060003008201,1,,460,46006,0,1,0,0.003348841376396,10000400023752.000000000000000,0206,1
2227,125919737,3/9/2012 10:34:03,2,,,1.074000000000000,02060003008215,1,,460,46006,0,1,0,0.009840000001259,10000400023753.000000000000000,0206,1
2228,125919680,3/9/2012 10:35:25,2,,,0.023000000000000,02060003008217,1,,460,46006,0,1,0,0.000260522377064,10000400023754.000000000000000,0206,1
2229,125919678,3/9/2012 10:34:03,2,,,0.302000000000000,02060003008215,1,,460,46003,0,1,0,0.002848358572507,10000400023755.000000000000000,0206,1
2490,125920375,3/9/2012 10:34:28,2,,,0.726000000000000,02060003008312,1,,460,46006,0,1,0,0.007346757344366,10000400024274.000000000000000,0206,1
2491,125916033,4/21/2015 0:00:00,2,,,0.265864470000000,02060003007250,1,125915673,558,55800,0,1,0,0.002545750960160,10000400024275.000000000000000,0206,1
2492,125915862,3/9/2012 10:33:21,2,00586216,North Branch Jones Falls,2.480000000000000,02060003000772,1,,460,46006,0,1,0,0.024883540980986,10000400024277.000000000000000,0206,1
2493,125915853,3/9/2012 10:35:29,2,00597622,Jones Falls,0.499000000000000,02060003000764,1,,460,46006,0,1,0,0.005674947867556,10000400024278.000000000000000,0206,1
2494,125915952,3/9/2012 10:31:53,2,,,0.402000000000000,02060003007272,1,,460,46006,0,1,0,0.003785901682750,10000400024279.000000000000000,0206,1
2601,81698703,3/9/2012 11:35:35,2,,,0.262000000000000,02060006001901,1,,460,46003,0,1,0,0.003021053119506,10000400028499.000000000000000,0206,1
2602,81707951,3/9/2012 11:34:28,2,,,0.516000000000000,02060006002473,0,,460,46006,0,0,0,0.005662927334311,10000400028500.000000000000000,0206,1
2905,81698677,3/9/2012 11:34:28,2,,,0.536000000000000,02060006000660,1,,460,46003,0,1,0,0.005839969771896,10000400023677.000000000000000,0206,1
2907,81698653,3/9/2012 11:35:38,2,,,0.558000000000000,02060006000659,1,,460,46003,0,1,0,0.005908344554241,10000400023679.000000000000000,0206,1
2908,81698701,3/9/2012 11:35:38,2,,,1.188000000000000,02060006000659,1,,460,46006,0,1,0,0.012458934082781,10000400023680.000000000000000,0206,1
2909,125919817,3/9/2012 10:35:49,2,,,0.412000000000000,02060003008240,1,,460,46003,0,1,0,0.004458514539603,10000400023681.000000000000000,0206,1
2932,125915438,3/9/2012 10:33:43,2,,,0.705000000000000,02060003007197,1,,460,46006,0,1,0,0.007627381995159,10000400023756.000000000000000,0206,1
2933,125915436,3/9/2012 10:34:21,2,00586208,Norris Run,0.909000000000000,02060003000592,1,,460,46006,0,1,0,0.010243768273309,10000400023757.000000000000000,0206,1
2934,125915467,3/9/2012 10:33:12,2,,,0.009000000000000,02060003000581,1,,460,46006,0,1,0,0.000106333416773,10000400023758.000000000000000,0206,1
3220,125920646,3/9/2012 10:34:49,2,,,0.024000000000000,02060003008316,1,125920317,558,55800,0,1,0,0.000217691248895,10000400024481.000000000000000,0206,1
3221,125920384,3/9/2012 10:34:49,2,,,0.333000000000000,02060003008316,1,,460,46006,0,1,0,0.003018301001090,10000400024482.000000000000000,0206,1
3222,125920515,6/10/2016 0:00:00,2,,,0.892381590000000,02060003008367,1,,460,46006,0,1,0,0.009533023535433,10000400024483.000000000000000,0206,1
3223,125920603,3/9/2012 10:32:53,2,00597622,Jones Falls,0.045000000000000,02060003000754,1,,334,33400,0,1,0,0.000459490780229,10000400024484.000000000000000,0206,1
3224,125920433,3/9/2012 10:32:53,2,00597622,Jones Falls,0.793000000000000,02060003000754,1,,460,46006,0,1,0,0.007765816975098,10000400024485.000000000000000,0206,1
3225,125920504,6/10/2016 0:00:00,2,,,0.627923530000000,02060003008365,1,,460,46006,0,1,0,0.006703190315038,10000400024486.000000000000000,0206,1
3226,125915935,3/9/2012 10:31:53,2,,,0.648000000000000,02060003000785,1,,460,46006,0,1,0,0.006447309887093,10000400024487.000000000000000,0206,1
3227,125916018,3/9/2012 10:31:53,2,,,0.031000000000000,02060003000785,1,125915675,558,55800,0,1,0,0.000289794961533,10000400024488.000000000000000,0206,1
3319,125919688,3/9/2012 10:34:25,2,,,1.206000000000000,02060003000665,1,,460,46006,0,1,0,0.013009886180232,10000400028502.000000000000000,0206,1
3320,125919855,3/9/2012 10:31:51,2,,,0.083000000000000,02060003008176,1,125919526,558,55800,0,1,0,0.000786642008657,10000400028504.000000000000000,0206,1
3321,125919878,3/9/2012 10:31:58,2,00597875,Patapsco River,0.116000000000000,02060003000244,1,125924170,558,55800,0,1,0,0.001039807367333,10000400028505.000000000000000,0206,1
3322,125919879,3/9/2012 10:31:58,2,00597875,Patapsco River,0.022000000000000,02060003000244,1,125924170,558,55800,0,1,0,0.000201952392284,10000400028506.000000000000000,0206,1
3323,125919881,3/9/2012 10:35:20,2,,,0.362000000000000,02060003008241,1,125919546,558,55800,0,1,0,0.003462722406661,10000400028507.000000000000000,0206,1
3324,125919640,3/9/2012 10:32:20,2,00583379,Brice Run,1.422000000000000,02060003000338,1,,460,46006,0,1,0,0.013904230012166,10000400028508.000000000000000,0206,1
3325,125919842,3/9/2012 10:35:36,2,,,0.063000000000000,02060003008206,1,125919533,558,55800,0,1,0,0.000606995492347,10000400028509.000000000000000,0206,1
3326,125919660,3/9/2012 10:35:36,2,,,0.047000000000000,02060003008206,1,,460,46006,0,1,0,0.000451557689593,10000400028510.000000000000000,0206,1
3401,125919302,6/10/2016 0:00:00,2,00584342,Falls Run,1.545295060000000,02060003000516,1,,460,46006,0,1,0,0.015976769534446,10000400028305.000000000000000,0206,1
3411,125915393,3/9/2012 10:35:42,2,,,0.243000000000000,02060003007175,1,,460,46006,0,1,0,0.002664478768042,10000400028511.000000000000000,0206,1
3637,125922425,3/9/2012 10:34:51,2,00588139,West Branch Herbert Run,0.610000000000000,02060003000490,1,,460,46006,0,1,0,0.006322921739786,10000400024376.000000000000000,0206,1
3686,125919589,3/9/2012 10:35:20,2,,,0.272000000000000,02060003000658,1,,460,46003,0,1,0,0.002510701687560,10000400023682.000000000000000,0206,1
3688,125919863,3/9/2012 10:34:37,2,,,0.031000000000000,02060003008233,1,125924170,558,55800,0,1,0,0.000279409694731,10000400023684.000000000000000,0206,1
3702,125921929,6/10/2016 0:00:00,2,,,2.198629220000000,02060003008221,1,,460,46006,0,1,0,0.020751785185739,10000400023911.000000000000000,0206,1
3703,125919786,3/9/2012 10:35:57,2,,,0.312000000000000,02060003000664,1,,460,46006,0,1,0,0.003452318085116,10000400023912.000000000000000,0206,1
3704,125919921,3/9/2012 10:35:06,2,00597875,Patapsco River,1.188000000000000,02060003000238,1,125924170,558,55800,0,1,0,0.012458160820187,10000400023913.000000000000000,0206,1
3705,125919884,3/9/2012 10:31:58,2,00597875,Patapsco River,0.171000000000000,02060003000244,1,125924170,558,55800,0,1,0,0.001976407346919,10000400023914.000000000000000,0206,1
3706,125919885,3/9/2012 10:35:11,2,,,0.021000000000000,02060003008178,1,125924170,558,55800,0,1,0,0.000227264163106,10000400023915.000000000000000,0206,1
3707,125919893,3/9/2012 10:33:02,2,00597875,Patapsco River,0.322000000000000,02060003000243,1,125924170,558,55800,0,1,0,0.003571393670627,10000400023916.000000000000000,0206,1
3708,125919774,3/9/2012 10:33:20,2,,,0.496000000000000,02060003008170,1,,460,46006,0,1,0,0.004578247653656,10000400023917.000000000000000,0206,1
3709,125919917,3/9/2012 10:33:02,2,00597875,Patapsco River,1.201000000000000,02060003000243,1,125924170,558,55800,0,1,0,0.011575613512605,10000400023918.000000000000000,0206,1
3710,125919619,3/9/2012 10:34:37,2,,,1.415000000000000,02060003000509,1,,460,46006,0,1,0,0.014781983523155,10000400023919.000000000000000,0206,1
3711,125915387,3/9/2012 10:33:58,2,,,1.167000000000000,02060003007173,1,,460,46006,0,1,0,0.010727433420923,10000400023921.000000000000000,0206,1
3712,125915410,3/9/2012 10:34:28,2,,,0.752000000000000,02060003007185,1,,460,46006,0,1,0,0.008333206941880,10000400023922.000000000000000,0206,1
3735,125919905,3/9/2012 10:33:11,2,,,0.020000000000000,02060003008229,1,125924170,558,55800,0,1,0,0.000176121334173,10000400023996.000000000000000,0206,1
3736,125919696,3/9/2012 10:33:30,2,,,0.495000000000000,02060003008224,1,,460,46006,0,1,0,0.004785254270500,10000400023997.000000000000000,0206,1
3737,125919922,3/9/2012 10:35:06,2,00597875,Patapsco River,0.849000000000000,02060003000238,1,125924170,558,55800,0,1,0,0.009188101580118,10000400023998.000000000000000,0206,1
3767,125919632,3/9/2012 10:32:20,2,00583379,Brice Run,1.031000000000000,02060003000338,1,,460,46006,0,1,0,0.010418913383512,10000400023831.000000000000000,0206,1
3768,125919658,3/9/2012 10:35:54,2,00585692,Mardella Branch,1.164000000000000,02060003000510,1,,460,46006,0,1,0,0.012651189050496,10000400023832.000000000000000,0206,1
3769,125919840,3/9/2012 10:34:24,2,,,0.037000000000000,02060003008230,1,125919534,558,55800,0,1,0,0.000331763837845,10000400023833.000000000000000,0206,1
3770,125919641,3/9/2012 10:35:43,2,,,0.605000000000000,02060003008198,1,,460,46006,0,1,0,0.006550039289504,10000400023834.000000000000000,0206,1
3771,125919663,3/9/2012 10:35:30,2,,,1.041000000000000,02060003008207,1,,460,46006,0,1,0,0.009702946564598,10000400023835.000000000000000,0206,1
3979,125920345,6/10/2016 0:00:00,2,,,0.501741510000000,02060003008301,1,,460,46006,0,1,0,0.005476051558316,10000400033751.000000000000000,0206,1
3980,125915829,3/9/2012 10:35:18,2,,,0.989000000000000,02060003007252,1,,460,46006,0,1,0,0.011348059861759,10000400033752.000000000000000,0206,1
3981,125915856,3/9/2012 10:35:35,2,00597622,Jones Falls,1.390000000000000,02060003000763,1,,460,46006,0,1,0,0.015807820451175,10000400033753.000000000000000,0206,1
4041,125920191,6/10/2016 0:00:00,2,,,25.587180390000000,02060003011614,0,,566,56600,0,0,0,0.263439003205895,10000400032641.000000000000000,0206,1
4042,157950830,4/21/2015 0:00:00,2,00597622,Jones Falls,5.368187970000000,02060003011387,1,{EC4F0E63-54EC-4E73-B6B3-2FBDFC313193},558,55800,0,1,0,0.054897415362544,10000400032642.000000000000000,0206,1
4080,125920618,3/9/2012 10:33:59,2,00597508,Gwynns Falls,0.070000000000000,02060003000193,1,125920297,558,55800,0,1,0,0.000784969095341,10000400028935.000000000000000,0206,1
4081,125920453,3/9/2012 10:33:24,2,,,0.019000000000000,02060003000724,1,,460,46006,0,1,0,0.000166054585904,10000400028936.000000000000000,0206,1
4082,125920395,3/9/2012 10:32:27,2,,,0.915000000000000,02060003000725,1,,460,46006,0,1,0,0.008539555857807,10000400028937.000000000000000,0206,1
4083,125916034,4/21/2015 0:00:00,2,,,0.087997360000000,02060003007250,1,125915671,558,55800,0,1,0,0.000937142461194,10000400028938.000000000000000,0206,1
4150,125915388,3/9/2012 10:34:19,2,00586788,Red Run,0.651000000000000,02060003000731,1,,460,46006,0,1,0,0.006053061747196,10000400028512.000000000000000,0206,1
4284,125916021,3/9/2012 10:33:17,2,,,0.031000000000000,02060003000790,1,125915789,558,55800,0,1,0,0.000344704188263,10000400024540.000000000000000,0206,1
4285,125915822,3/9/2012 10:33:17,2,,,0.073000000000000,02060003000790,1,,460,46006,0,1,0,0.000807594241670,10000400024541.000000000000000,0206,1
4286,125915864,3/9/2012 10:35:53,2,,,1.415000000000000,02060003007259,1,,460,46006,0,1,0,0.013305902379089,10000400024542.000000000000000,0206,1
4287,125915858,3/9/2012 10:32:29,2,00586919,Roland Run,0.482000000000000,02060003000759,1,,460,46006,0,1,0,0.004557660593776,10000400024543.000000000000000,0206,1
4536,125920476,3/9/2012 10:32:13,2,00594083,Bill Branch,0.478000000000000,02060003010978,1,,460,46006,0,1,0,0.004904457141420,10000400024176.000000000000000,0206,1
4537,125920447,3/9/2012 10:33:51,2,,,0.256000000000000,02060003008344,1,,460,46006,0,1,0,0.002652746924835,10000400024177.000000000000000,0206,1
4538,125920365,3/9/2012 10:31:57,2,00597317,Dead Run,0.522000000000000,02060003000741,1,,460,46006,0,1,0,0.005370628550311,10000400024178.000000000000000,0206,1
4539,125920404,3/9/2012 10:33:54,2,00597508,Gwynns Falls,0.263000000000000,02060003000195,1,,460,46006,0,1,0,0.002570558210959,10000400024179.000000000000000,0206,1
4540,125919739,3/9/2012 10:33:20,2,,,0.162000000000000,02060003008210,1,,460,46003,0,1,0,0.001733799912122,10000400023836.000000000000000,0206,1
4541,125919672,3/9/2012 10:34:43,2,,,0.477000000000000,02060003008211,1,,460,46006,0,1,0,0.005019960639021,10000400023837.000000000000000,0206,1
4542,125915665,3/9/2012 10:32:34,2,,,0.031000000000000,02060003000733,1,125915321,558,55800,0,1,0,0.000297491438336,10000400023838.000000000000000,0206,1
4543,125915392,3/9/2012 10:34:19,2,00586788,Red Run,2.539000000000000,02060003000731,1,,460,46006,0,1,0,0.024984448478452,10000400023839.000000000000000,0206,1
4544,125915385,3/9/2012 10:34:21,2,00586788,Red Run,0.753000000000000,02060003000729,1,,460,46006,0,1,0,0.008504106573160,10000400023840.000000000000000,0206,1
4545,125915615,6/10/2016 0:00:00,2,,,1.441866310000000,02060003007247,1,,460,46006,0,1,0,0.016350854398813,10000400023841.000000000000000,0206,1
4856,125915852,3/9/2012 10:33:21,2,00586216,North Branch Jones Falls,0.780000000000000,02060003000772,1,,460,46006,0,1,0,0.007429338147241,10000400028939.000000000000000,0206,1
4857,125915891,3/9/2012 10:34:51,2,00586347,Oregon Branch,1.690000000000000,02060003007266,1,,460,46006,0,1,0,0.017159926668026,10000400028940.000000000000000,0206,1
5038,157950828,4/21/2015 0:00:00,2,00597508,Gwynns Falls,2.786332380000000,02060003011472,1,{EC4F0E63-54EC-4E73-B6B3-2FBDFC313193},558,55800,0,1,0,0.029359415324319,10000400024538.000000000000000,0206,1
5039,125920409,3/9/2012 10:32:44,2,,,0.252000000000000,02060003008328,1,,460,46006,0,1,0,0.002320773278196,10000400024539.000000000000000,0206,1
5106,81698685,3/9/2012 11:35:17,2,,,0.284000000000000,02060006001898,1,,460,46003,0,1,0,0.002885192438887,10000400028353.000000000000000,0206,1
5304,125915844,3/9/2012 10:32:00,2,00597622,Jones Falls,0.070000000000000,02060003000781,1,,460,46006,0,1,0,0.000675903271316,10000400024180.000000000000000,0206,1
5305,125915843,3/9/2012 10:35:34,2,00597622,Jones Falls,0.830000000000000,02060003000780,1,,460,46006,0,1,0,0.009579129180664,10000400024181.000000000000000,0206,1
5306,125915850,3/9/2012 10:35:42,2,,,1.846000000000000,02060003000779,1,,460,46006,0,1,0,0.018475760209149,10000400024182.000000000000000,0206,1
5307,125915951,3/9/2012 10:34:18,2,00588078,Waterspout Run,0.040000000000000,02060003000927,1,,460,46006,0,1,0,0.000356943381182,10000400024183.000000000000000,0206,1
5344,125920343,3/9/2012 10:33:44,2,,,0.281000000000000,02060003008242,1,,460,46006,0,1,0,0.003164499399621,10000400024080.000000000000000,0206,1
5622,125920434,3/9/2012 10:34:31,2,00597622,Jones Falls,0.130000000000000,02060003000753,1,,460,46006,0,1,0,0.001176290465982,10000400029158.000000000000000,0206,1
5623,125916026,3/9/2012 10:35:40,2,00597622,Jones Falls,0.280000000000000,02060003011176,1,125915672,558,55800,0,1,0,0.002925561251868,10000400029159.000000000000000,0206,1
5624,125920415,3/9/2012 10:34:58,2,,,0.714000000000000,02060003008331,1,,460,46006,0,1,0,0.008216033345324,10000400029160.000000000000000,0206,1
5625,125916031,3/9/2012 10:35:12,2,00582846,Towson Run,0.199000000000000,02060003011173,1,125915672,558,55800,0,1,0,0.002262827579115,10000400029161.000000000000000,0206,1
5626,125915929,6/10/2016 0:00:00,2,00593625,Goodwin Run,1.963954950000000,02060003000938,1,,460,46006,0,1,0,0.019859403861783,10000400029162.000000000000000,0206,1
5627,125915890,3/9/2012 10:34:27,2,00583120,Beaverdam Run,0.791000000000000,02060003000934,1,,460,46006,0,1,0,0.008184140835476,10000400029163.000000000000000,0206,1
5869,125915461,3/9/2012 10:32:55,2,,,0.868000000000000,02060003007205,1,,460,46006,0,1,0,0.009858389716770,10000400028761.000000000000000,0206,1
5870,125915622,3/9/2012 10:32:55,2,,,0.047000000000000,02060003007205,1,125915314,558,55800,0,1,0,0.000523812440479,10000400028762.000000000000000,0206,1
6127,125919635,3/9/2012 10:35:13,2,,,0.272000000000000,02060003008196,1,,460,46003,0,1,0,0.002559928721095,10000400024081.000000000000000,0206,1
6128,125920610,3/9/2012 10:32:53,2,00597317,Dead Run,0.065000000000000,02060003000743,1,125924152,558,55800,0,1,0,0.000612276355899,10000400024082.000000000000000,0206,1
6129,125915603,6/10/2016 0:00:00,2,00597622,Jones Falls,1.734443490000000,02060003000781,1,,460,46006,0,1,0,0.017696751623407,10000400024083.000000000000000,0206,1
6218,125919569,3/9/2012 10:33:16,2,,,0.281000000000000,02060003000663,1,,460,46003,0,1,0,0.002842981498631,10000400033181.000000000000000,0206,1
6219,125919586,3/9/2012 10:32:20,2,,,0.336000000000000,02060003008175,1,,460,46003,0,1,0,0.003099731722444,10000400033182.000000000000000,0206,1
6220,125919628,3/9/2012 10:35:28,2,,,0.326000000000000,02060003008194,1,,460,46006,0,1,0,0.003741512436557,10000400033183.000000000000000,0206,1
6221,125919843,3/9/2012 10:32:38,2,00583379,Brice Run,0.032000000000000,02060003000339,1,125919533,558,55800,0,1,0,0.000288003525759,10000400033184.000000000000000,0206,1
6264,125920456,3/9/2012 10:32:38,2,,,0.990000000000000,02060003000745,1,,460,46006,0,1,0,0.010600916333620,10000400033532.000000000000000,0206,1
6265,125920486,6/10/2016 0:00:00,2,,,1.645494260000000,02060003000739,1,,460,46006,0,1,0,0.017638050764349,10000400033533.000000000000000,0206,1
6266,125920510,6/10/2016 0:00:00,2,00597508,Gwynns Falls,1.066824790000000,02060003000196,1,,460,46006,0,1,0,0.010986414762377,10000400033534.000000000000000,0206,1
6267,125915997,3/9/2012 10:32:55,2,,,0.013000000000000,02060003007249,1,125924171,558,55800,0,1,0,0.000138235306436,10000400033535.000000000000000,0206,1
6268,125920602,3/9/2012 10:32:35,2,00597508,Gwynns Falls,0.430000000000000,02060003000196,1,125924171,558,55800,0,1,0,0.003953634470790,10000400033537.000000000000000,0206,1
6269,125920599,3/9/2012 10:32:35,2,00597508,Gwynns Falls,0.021000000000000,02060003000196,1,125924171,558,55800,0,1,0,0.000233362759690,10000400033538.000000000000000,0206,1
6581,125922407,3/9/2012 10:32:43,2,,,0.253000000000000,02060003008360,1,,460,46003,0,1,0,0.002429967825048,10000400028748.000000000000000,0206,1
6582,125919927,3/9/2012 10:35:10,2,,,0.355000000000000,02060003008243,1,,334,33400,0,1,0,0.003610945333843,10000400028749.000000000000000,0206,1
6583,125919600,3/9/2012 10:34:55,2,,,0.529000000000000,02060003008185,1,,460,46003,0,1,0,0.004919723723259,10000400028750.000000000000000,0206,1
6584,125920606,3/9/2012 10:34:31,2,,,0.059000000000000,02060003008228,1,,334,33400,0,1,0,0.000679304754605,10000400028751.000000000000000,0206,1
6585,125915356,3/9/2012 10:32:35,2,00597508,Gwynns Falls,0.495000000000000,02060003000196,1,,460,46006,0,1,0,0.004639511036346,10000400028752.000000000000000,0206,1
6586,125915510,3/9/2012 10:33:52,2,,,0.275000000000000,02060003007218,1,,460,46006,0,1,0,0.002634931225828,10000400028753.000000000000000,0206,1
6587,125915507,3/9/2012 10:32:35,2,00597508,Gwynns Falls,0.329000000000000,02060003000196,1,,460,46006,0,1,0,0.003312486264565,10000400028754.000000000000000,0206,1
6588,125915999,3/9/2012 10:32:35,2,00597508,Gwynns Falls,0.405000000000000,02060003000196,1,125924171,558,55800,0,1,0,0.004314641512438,10000400028755.000000000000000,0206,1
6589,125919682,6/10/2016 0:00:00,2,,,0.835683030000000,02060003008219,1,,460,46006,0,1,0,0.009191126646631,10000400028756.000000000000000,0206,1
6590,125915511,3/9/2012 10:32:35,2,00597508,Gwynns Falls,0.697000000000000,02060003000196,1,,460,46006,0,1,0,0.007441303388672,10000400028757.000000000000000,0206,1
6591,125915562,3/9/2012 10:33:52,2,,,1.222000000000000,02060003007234,1,,460,46006,0,1,0,0.013543502969352,10000400028759.000000000000000,0206,1
6592,125915452,3/9/2012 10:33:26,2,,,0.548000000000000,02060003000926,1,,460,46006,0,1,0,0.005788798280745,10000400028760.000000000000000,0206,1
6645,125915444,6/10/2016 0:00:00,2,00585304,Keysers Run,2.132458760000000,02060003000590,1,,460,46006,0,1,0,0.022764761633004,10000400033009.000000000000000,0206,1
6790,125920652,3/9/2012 10:35:07,2,,,0.222000000000000,02060003008298,1,,334,33400,0,1,0,0.002599739505145,10000400029044.000000000000000,0206,1
6791,125920370,3/9/2012 10:32:06,2,00597508,Gwynns Falls,0.030000000000000,02060003000192,1,,460,46006,0,1,0,0.000318226334073,10000400029045.000000000000000,0206,1
6792,125920368,6/10/2016 0:00:00,2,00597508,Gwynns Falls,1.278403570000000,02060003000192,1,,460,46006,0,1,0,0.013517437864373,10000400029046.000000000000000,0206,1
6793,125915942,6/10/2016 0:00:00,2,,,1.729680270000000,02060003007275,1,,460,46006,0,1,0,0.018926057782856,10000400029048.000000000000000,0206,1
6794,125915871,3/9/2012 10:32:41,2,,,0.604000000000000,02060003007261,1,,460,46006,0,1,0,0.006084591979858,10000400029049.000000000000000,0206,1
6795,125915932,3/9/2012 10:31:53,2,,,0.214000000000000,02060003007272,1,,460,46006,0,1,0,0.002190354068471,10000400029050.000000000000000,0206,1
6796,125915878,3/9/2012 10:35:25,2,,,0.766000000000000,02060003007262,1,,460,46006,0,1,0,0.007333637452534,10000400029051.000000000000000,0206,1
6797,125915885,3/9/2012 10:35:21,2,,,0.831000000000000,02060003007265,1,,460,46006,0,1,0,0.008717631021199,10000400029052.000000000000000,0206,1
6798,125915889,3/9/2012 10:31:41,2,00582998,Baisman Run,1.641000000000000,02060003000945,1,,460,46006,0,1,0,0.017311651751753,10000400029053.000000000000000,0206,1
6944,81707955,3/9/2012 11:33:47,2,,,0.509000000000000,02060006001905,1,,460,46006,0,1,0,0.004994729436205,10000400033178.000000000000000,0206,1
6996,125915508,6/10/2016 0:00:00,2,00587257,Scotts Level Branch,3.291951850000000,02060003000737,1,,460,46006,0,1,0,0.035731264562015,10000400033185.000000000000000,0206,1
7001,125915416,3/9/2012 10:32:50,2,00597508,Gwynns Falls,0.701000000000000,02060003000202,1,,460,46006,0,1,0,0.006512785380019,10000400033341.000000000000000,0206,1
7002,125915529,3/9/2012 10:33:21,2,00597508,Gwynns Falls,0.032000000000000,02060003000200,1,,460,46006,0,1,0,0.000359732819742,10000400033342.000000000000000,0206,1
7003,125915592,3/9/2012 10:31:53,2,,,0.020000000000000,02060003007241,1,,460,46006,0,1,0,0.000186278708245,10000400033343.000000000000000,0206,1
7004,125915415,3/9/2012 10:35:23,2,,,0.450000000000000,02060003000726,1,,460,46006,0,1,0,0.004790704106098,10000400033344.000000000000000,0206,1
7005,125915432,3/9/2012 10:34:30,2,,,0.385000000000000,02060003007194,1,,460,46006,0,1,0,0.003667300827506,10000400033345.000000000000000,0206,1
